DBR,usia,jeniskelamin,marital_status,duration_job,pekerjaan,pendidikan,status
0.226958821,34,pria,menikah,6,Karyawan Swasta,<= SMA,0
0.235164538,35,pria,menikah,7,Wirausaha,<= SMA,0
0.192353348,31,pria,lainnya,5,PNS,Sarjana,1
0.237368909,37,wanita,menikah,23,Karyawan Swasta,Sarjana,1
0.252340188,41,pria,lainnya,6,Lainnya,Sarjana,1
0.205588512,39,wanita,menikah,13,Karyawan Swasta,<= SMA,1
0.218484269,35,wanita,single,8,PNS,<= SMA,1
0.209603931,35,pria,single,13,Wirausaha,Sarjana,1
0.25088773,33,pria,single,1,Lainnya,Sarjana,0
0.230684616,39,wanita,menikah,4,Karyawan Swasta,Sarjana,1
0.2866262,36,wanita,menikah,14,Lainnya,Lainnya,1
0.233717064,36,pria,menikah,13,Wirausaha,Sarjana,1
0.214792916,42,pria,menikah,9,PNS,Sarjana,1
0.179289568,38,pria,menikah,5,PNS,Sarjana,1
0.212079177,30,wanita,single,6,Wirausaha,Sarjana,1
0.219610213,23,wanita,menikah,8,PNS,Sarjana,1
0.192813298,37,pria,single,1,Wirausaha,Sarjana,1
0.1675783,45,pria,menikah,6,PNS,Pascasarjana,1
0.227538664,34,pria,single,5,Wirausaha,Sarjana,1
0.221155249,31,pria,menikah,7,Karyawan Swasta,Sarjana,0
0.178466308,31,wanita,menikah,13,Karyawan Swasta,Lainnya,1
0.194347525,31,wanita,menikah,10,Wirausaha,<= SMA,0
0.253811946,37,pria,single,16,Karyawan Swasta,Sarjana,1
0.218715738,28,wanita,single,14,Lainnya,Sarjana,1
0.217648254,24,wanita,single,16,PNS,Pascasarjana,1
0.289177965,31,wanita,menikah,6,Karyawan Swasta,<= SMA,0
0.22639562,28,pria,lainnya,5,Karyawan Swasta,Sarjana,1
0.256411681,36,pria,single,7,PNS,Lainnya,1
0.247719112,40,pria,menikah,13,PNS,Sarjana,1
0.191795639,44,pria,single,3,Karyawan Swasta,Lainnya,1
0.201135976,32,pria,single,11,Karyawan Swasta,Lainnya,1
0.277095394,44,wanita,single,7,Lainnya,Sarjana,1
0.224054062,39,wanita,menikah,8,Wirausaha,Sarjana,1
0.218372967,22,pria,single,5,Karyawan Swasta,<= SMA,0
0.29003834,32,pria,menikah,8,Wirausaha,<= SMA,0
0.211894135,28,pria,menikah,6,PNS,Sarjana,0
0.242308707,32,wanita,lainnya,10,Wirausaha,Sarjana,0
0.179787945,31,wanita,menikah,20,Wirausaha,Lainnya,1
0.234472485,35,pria,menikah,8,Wirausaha,Pascasarjana,1
0.258052073,38,wanita,menikah,21,Lainnya,<= SMA,1
0.171807714,28,wanita,menikah,16,Karyawan Swasta,Pascasarjana,1
0.210744484,26,pria,menikah,21,Wirausaha,Pascasarjana,1
0.244969589,41,pria,single,8,Lainnya,<= SMA,1
0.179499765,48,pria,lainnya,13,Karyawan Swasta,Pascasarjana,1
0.22741357,31,pria,single,8,PNS,Pascasarjana,1
0.277226767,45,pria,single,15,PNS,Sarjana,1
0.251515397,29,wanita,menikah,10,Karyawan Swasta,Lainnya,0
0.218150219,37,pria,menikah,7,PNS,<= SMA,1
0.164263419,33,pria,menikah,6,Lainnya,Sarjana,1
0.272990855,28,pria,menikah,9,Wirausaha,<= SMA,0
0.214831469,47,wanita,menikah,14,Lainnya,<= SMA,0
0.283424907,37,wanita,menikah,3,PNS,Sarjana,1
0.229686454,36,pria,single,9,Lainnya,Sarjana,1
0.194085418,46,pria,menikah,10,Karyawan Swasta,Sarjana,1
0.261715261,43,pria,menikah,16,PNS,Sarjana,1
0.212262538,22,pria,menikah,6,PNS,<= SMA,0
0.229176118,25,wanita,menikah,6,Wirausaha,Sarjana,0
0.232125525,30,pria,single,13,PNS,Sarjana,1
0.262176645,36,pria,single,22,Wirausaha,<= SMA,1
0.19792218,28,pria,menikah,18,Karyawan Swasta,Sarjana,1
0.280789856,30,pria,menikah,4,Wirausaha,Sarjana,0
0.17038116,30,pria,menikah,6,PNS,Pascasarjana,1
0.226913759,38,pria,menikah,11,Karyawan Swasta,Lainnya,1
0.203804804,32,wanita,menikah,8,Karyawan Swasta,<= SMA,0
0.243318727,29,wanita,single,4,Wirausaha,Lainnya,1
0.157985118,40,pria,menikah,17,Wirausaha,Sarjana,1
0.200193192,27,pria,menikah,16,Karyawan Swasta,Sarjana,1
0.233165369,33,wanita,single,6,Lainnya,Sarjana,1
0.196908143,49,wanita,menikah,6,PNS,<= SMA,0
0.222402427,27,wanita,menikah,14,Wirausaha,Sarjana,0
0.200259289,38,wanita,menikah,12,Karyawan Swasta,Sarjana,1
0.216670891,36,wanita,menikah,4,PNS,Sarjana,1
0.243586578,45,wanita,menikah,15,PNS,Sarjana,1
0.218329073,29,pria,single,4,Wirausaha,<= SMA,0
0.254776501,37,wanita,lainnya,17,Karyawan Swasta,<= SMA,1
0.24392122,38,wanita,menikah,16,Karyawan Swasta,Lainnya,1
0.228615706,43,pria,menikah,6,PNS,Sarjana,1
0.219175494,36,wanita,single,6,Karyawan Swasta,<= SMA,1
0.260788376,29,pria,menikah,3,Karyawan Swasta,<= SMA,0
0.242475749,44,pria,menikah,10,PNS,Pascasarjana,1
0.282426759,33,wanita,menikah,5,Lainnya,Sarjana,0
0.267702984,27,pria,menikah,8,Lainnya,Lainnya,0
0.217544341,34,wanita,menikah,8,Wirausaha,<= SMA,0
0.272686663,28,wanita,single,17,Karyawan Swasta,<= SMA,1
0.18766254,34,pria,menikah,4,Karyawan Swasta,Sarjana,1
0.223391729,37,wanita,single,2,PNS,<= SMA,1
0.215020469,31,wanita,single,13,Karyawan Swasta,<= SMA,1
0.213251097,36,wanita,menikah,6,PNS,Lainnya,1
0.214549959,29,pria,menikah,5,Lainnya,<= SMA,0
0.217370212,28,wanita,menikah,9,Karyawan Swasta,<= SMA,0
0.20791896,37,wanita,menikah,12,PNS,Pascasarjana,1
0.239419559,38,wanita,single,9,Lainnya,<= SMA,1
0.251132826,39,pria,single,12,Lainnya,Sarjana,1
0.206307835,29,pria,single,9,PNS,Sarjana,1
0.201789816,37,pria,menikah,4,Wirausaha,Sarjana,1
0.293536257,46,wanita,menikah,7,Wirausaha,Pascasarjana,0
0.279170419,27,pria,single,7,Karyawan Swasta,Sarjana,1
0.184146113,31,wanita,menikah,12,Wirausaha,Lainnya,1
0.186968453,30,pria,lainnya,14,PNS,Pascasarjana,1
0.25406978,34,pria,single,9,PNS,Pascasarjana,1
0.182945944,26,pria,single,12,Karyawan Swasta,Pascasarjana,1
0.260954222,48,wanita,menikah,10,Wirausaha,Pascasarjana,1
0.221785814,40,wanita,menikah,16,Karyawan Swasta,<= SMA,1
0.214966809,33,wanita,menikah,4,Wirausaha,Sarjana,0
0.263261717,40,pria,menikah,3,Wirausaha,Pascasarjana,1
0.202013201,42,wanita,menikah,10,PNS,Sarjana,1
0.203045127,29,wanita,menikah,10,PNS,<= SMA,0
0.282326042,33,pria,menikah,3,Karyawan Swasta,Sarjana,0
0.250544653,25,wanita,menikah,9,Karyawan Swasta,Sarjana,0
0.25179791,34,pria,menikah,13,Lainnya,Sarjana,1
0.258031703,47,pria,menikah,8,PNS,Sarjana,1
0.3,38,wanita,menikah,6,PNS,Pascasarjana,1
0.210146484,47,pria,single,3,Wirausaha,Pascasarjana,1
0.208498779,30,pria,menikah,4,Lainnya,Sarjana,0
0.238121956,35,pria,single,9,Karyawan Swasta,Sarjana,1
0.233488462,27,wanita,single,10,PNS,<= SMA,1
0.255819971,30,wanita,menikah,10,Wirausaha,<= SMA,0
0.2558006,31,pria,menikah,8,Lainnya,<= SMA,0
0.210499194,26,wanita,single,11,Lainnya,Lainnya,1
0.218101909,33,wanita,menikah,7,Karyawan Swasta,Lainnya,0
0.21001905,37,wanita,menikah,3,PNS,Sarjana,1
0.252342162,28,pria,menikah,21,Wirausaha,<= SMA,0
0.200569639,30,pria,menikah,12,Lainnya,Pascasarjana,1
0.242484398,33,pria,single,6,PNS,Lainnya,1
0.247344191,30,pria,menikah,9,Karyawan Swasta,<= SMA,0
0.185475404,38,pria,menikah,8,Wirausaha,Pascasarjana,1
0.253384295,32,pria,single,10,Wirausaha,<= SMA,1
0.233663891,29,pria,menikah,10,Karyawan Swasta,Sarjana,0
0.210373227,39,pria,menikah,7,Wirausaha,Sarjana,1
0.211115753,33,pria,menikah,11,Wirausaha,Sarjana,1
0.218532451,37,pria,lainnya,10,Wirausaha,Sarjana,1
0.242808403,29,wanita,menikah,19,Karyawan Swasta,<= SMA,0
0.217998506,35,wanita,lainnya,4,PNS,<= SMA,0
0.246772172,40,wanita,single,4,Karyawan Swasta,Sarjana,1
0.147845528,40,pria,single,11,Wirausaha,<= SMA,1
0.262474425,33,wanita,menikah,25,PNS,Sarjana,0
0.226185543,29,pria,menikah,5,Wirausaha,<= SMA,0
0.195526082,27,wanita,menikah,7,Lainnya,<= SMA,0
0.212312123,33,pria,menikah,11,Wirausaha,Pascasarjana,1
0.204866864,33,pria,menikah,12,PNS,Pascasarjana,1
0.205149338,29,wanita,menikah,6,Karyawan Swasta,Sarjana,0
0.188680038,40,pria,menikah,7,Karyawan Swasta,Sarjana,1
0.226689767,31,wanita,menikah,10,PNS,<= SMA,0
0.198078447,40,pria,menikah,11,PNS,Sarjana,1
0.242294631,33,wanita,menikah,10,Karyawan Swasta,Lainnya,1
0.21616424,44,pria,single,13,Lainnya,Sarjana,1
0.216442572,54,wanita,single,5,Karyawan Swasta,<= SMA,0
0.197532878,33,wanita,menikah,12,Wirausaha,Sarjana,1
0.200573418,33,wanita,lainnya,11,Karyawan Swasta,<= SMA,0
0.22564668,35,wanita,menikah,12,Karyawan Swasta,<= SMA,1
0.241443104,42,wanita,menikah,4,PNS,Sarjana,1
0.225643322,36,pria,menikah,9,Karyawan Swasta,Sarjana,1
0.245798107,26,pria,menikah,8,Karyawan Swasta,<= SMA,0
0.218519765,39,wanita,lainnya,14,Karyawan Swasta,Lainnya,1
0.208519374,28,pria,menikah,6,Karyawan Swasta,Sarjana,0
0.210492207,44,pria,single,1,Karyawan Swasta,Sarjana,1
0.217096311,31,pria,lainnya,18,Karyawan Swasta,Pascasarjana,1
0.223081671,29,pria,menikah,11,Wirausaha,<= SMA,0
0.255610442,32,pria,menikah,10,Lainnya,Pascasarjana,1
0.249196987,36,pria,single,13,Lainnya,Sarjana,1
0.24823572,29,wanita,single,3,PNS,<= SMA,0
0.213691476,37,pria,menikah,11,Wirausaha,Pascasarjana,1
0.202284004,35,pria,single,9,Wirausaha,Sarjana,1
0.244413547,39,wanita,menikah,13,Lainnya,<= SMA,1
0.152536215,39,pria,menikah,7,Karyawan Swasta,<= SMA,1
0.254303551,34,pria,menikah,7,Wirausaha,<= SMA,0
0.268997908,40,pria,menikah,8,PNS,Sarjana,1
0.244992883,38,wanita,menikah,4,Lainnya,<= SMA,0
0.278698034,31,wanita,menikah,5,Karyawan Swasta,Sarjana,0
0.198896793,36,pria,single,7,Lainnya,Sarjana,1
0.218210068,43,pria,menikah,16,Karyawan Swasta,Sarjana,1
0.231512466,29,pria,menikah,14,Karyawan Swasta,Pascasarjana,1
0.216812814,31,wanita,menikah,22,PNS,<= SMA,0
0.3,29,pria,menikah,8,Karyawan Swasta,<= SMA,0
0.242530743,30,wanita,menikah,6,Wirausaha,<= SMA,0
0.221512045,33,pria,menikah,18,Wirausaha,Pascasarjana,1
0.218477901,30,pria,menikah,12,Wirausaha,Sarjana,1
0.218415303,41,pria,menikah,8,PNS,Sarjana,1
0.241332576,32,pria,menikah,7,Karyawan Swasta,<= SMA,0
0.242081762,24,wanita,menikah,9,Wirausaha,<= SMA,0
0.198018289,35,pria,single,6,Wirausaha,<= SMA,1
0.211407458,29,pria,menikah,11,PNS,<= SMA,0
0.218539531,34,wanita,single,6,Wirausaha,Sarjana,1
0.222867238,40,pria,lainnya,6,Karyawan Swasta,Pascasarjana,1
0.3,22,wanita,menikah,10,Lainnya,<= SMA,0
0.262039212,46,wanita,menikah,5,PNS,Sarjana,0
0.203411887,36,wanita,menikah,10,Karyawan Swasta,Lainnya,1
0.238663793,41,wanita,menikah,3,Lainnya,Sarjana,1
0.15795535,30,pria,single,14,Karyawan Swasta,<= SMA,1
0.24743268,50,pria,menikah,2,Karyawan Swasta,Sarjana,1
0.221924877,40,wanita,menikah,5,PNS,Sarjana,1
0.242781289,30,pria,menikah,7,Karyawan Swasta,<= SMA,0
0.249637493,33,pria,menikah,8,Wirausaha,<= SMA,0
0.250706595,29,wanita,single,14,PNS,Sarjana,1
0.196817299,32,wanita,menikah,7,Karyawan Swasta,Sarjana,1
0.258913329,23,wanita,menikah,5,Wirausaha,Lainnya,0
0.216482271,28,wanita,menikah,8,PNS,<= SMA,0
0.202908332,34,pria,single,13,Lainnya,Pascasarjana,1
0.183417125,31,wanita,menikah,12,Karyawan Swasta,Sarjana,1
0.267526889,28,pria,single,4,Lainnya,<= SMA,0
0.242160679,31,wanita,menikah,6,PNS,Lainnya,1
0.222867218,23,pria,menikah,8,Lainnya,Sarjana,0
0.298517066,30,wanita,single,7,Wirausaha,Sarjana,1
0.23950183,32,wanita,single,10,Wirausaha,Sarjana,1
0.211141386,38,wanita,lainnya,15,Wirausaha,<= SMA,1
0.260134738,39,pria,menikah,7,Lainnya,Lainnya,1
0.194898701,45,wanita,menikah,6,Wirausaha,Pascasarjana,1
0.23658912,31,wanita,lainnya,5,Karyawan Swasta,Sarjana,1
0.239265105,42,wanita,single,7,PNS,Sarjana,1
0.290649696,39,pria,menikah,19,Karyawan Swasta,Pascasarjana,1
0.224569103,39,pria,single,6,Wirausaha,<= SMA,1
0.278628225,29,wanita,single,9,Karyawan Swasta,<= SMA,1
0.243755599,28,pria,single,7,Karyawan Swasta,<= SMA,0
0.199163271,28,pria,menikah,10,Lainnya,Sarjana,1
0.226446905,37,wanita,menikah,10,Wirausaha,Lainnya,1
0.198189146,32,wanita,single,25,Lainnya,Sarjana,1
0.235311386,33,wanita,menikah,4,Wirausaha,Sarjana,1
0.209673654,35,pria,single,8,Karyawan Swasta,<= SMA,1
0.215891484,55,wanita,single,14,Lainnya,Sarjana,1
0.255944872,33,pria,single,5,Karyawan Swasta,Sarjana,1
0.221928973,42,pria,menikah,8,Karyawan Swasta,Sarjana,1
0.251632826,31,wanita,menikah,3,Wirausaha,<= SMA,0
0.227181989,30,pria,single,12,Wirausaha,<= SMA,1
0.222925005,41,pria,single,9,Lainnya,Sarjana,1
0.208472505,35,wanita,single,2,Lainnya,<= SMA,1
0.24831397,28,pria,menikah,12,Lainnya,<= SMA,0
0.248228999,36,pria,menikah,7,Karyawan Swasta,Sarjana,1
0.273763898,30,wanita,lainnya,6,Lainnya,Sarjana,0
0.220728624,40,pria,single,8,Wirausaha,Sarjana,1
0.250217003,28,pria,menikah,12,Wirausaha,Sarjana,0
0.225582993,42,wanita,single,3,PNS,Lainnya,1
0.226997104,46,pria,single,24,Lainnya,<= SMA,1
0.257226857,48,wanita,menikah,25,Lainnya,Lainnya,0
0.218257321,41,pria,single,7,Wirausaha,Sarjana,1
0.275782062,25,wanita,single,13,Karyawan Swasta,<= SMA,1
0.207700461,35,wanita,menikah,13,Wirausaha,Sarjana,1
0.208517774,29,pria,menikah,11,Karyawan Swasta,Sarjana,1
0.298566711,40,pria,menikah,12,PNS,Lainnya,1
0.283105596,28,wanita,single,4,Karyawan Swasta,Sarjana,1
0.222865743,37,wanita,menikah,7,PNS,Sarjana,1
0.3,38,pria,single,6,Lainnya,Sarjana,1
0.266229537,51,pria,menikah,10,Lainnya,Sarjana,1
0.209590347,39,wanita,single,11,Wirausaha,Pascasarjana,1
0.243158331,35,wanita,single,4,Wirausaha,Pascasarjana,1
0.217480462,41,wanita,menikah,8,PNS,Sarjana,1
0.261954515,37,wanita,single,16,PNS,<= SMA,1
0.198699551,36,pria,menikah,8,Karyawan Swasta,<= SMA,1
0.278711375,32,pria,menikah,9,Wirausaha,Pascasarjana,0
0.271337171,38,wanita,lainnya,8,Wirausaha,<= SMA,0
0.248047908,53,wanita,menikah,9,Karyawan Swasta,<= SMA,0
0.25702734,35,wanita,menikah,13,PNS,<= SMA,1
0.207803383,37,wanita,lainnya,11,PNS,<= SMA,1
0.201039903,33,wanita,single,8,PNS,Sarjana,1
0.227810548,25,pria,menikah,6,Wirausaha,<= SMA,0
0.213750272,26,pria,single,5,Karyawan Swasta,Sarjana,1
0.216300177,23,pria,menikah,15,Lainnya,Sarjana,1
0.245902675,38,pria,menikah,10,Karyawan Swasta,Sarjana,1
0.257912025,42,wanita,single,6,PNS,Sarjana,1
0.275053295,37,pria,menikah,9,Karyawan Swasta,Sarjana,1
0.244092281,37,pria,menikah,16,Karyawan Swasta,Sarjana,1
0.267115868,30,pria,menikah,25,Wirausaha,<= SMA,0
0.21874313,42,pria,menikah,12,Karyawan Swasta,<= SMA,1
0.206195945,33,pria,menikah,13,Wirausaha,<= SMA,0
0.249116071,34,pria,lainnya,10,Wirausaha,<= SMA,0
0.241799394,35,pria,single,4,Lainnya,Sarjana,1
0.21225998,51,pria,menikah,15,Karyawan Swasta,Sarjana,1
0.220118721,37,wanita,single,8,Wirausaha,<= SMA,1
0.213196625,25,wanita,menikah,5,PNS,Sarjana,1
0.231569865,32,pria,single,7,Lainnya,Sarjana,1
0.231676103,36,pria,single,8,Lainnya,Sarjana,1
0.20160547,34,wanita,single,8,Karyawan Swasta,<= SMA,0
0.2543633,42,wanita,lainnya,6,Lainnya,Pascasarjana,1
0.231141455,33,pria,single,11,Wirausaha,Pascasarjana,1
0.244921588,41,pria,menikah,8,Wirausaha,Sarjana,1
0.202045055,31,pria,menikah,9,Lainnya,Pascasarjana,0
0.212087968,37,pria,lainnya,11,Lainnya,Sarjana,1
0.254706572,30,pria,menikah,13,Karyawan Swasta,Pascasarjana,1
0.248810035,31,pria,single,2,PNS,<= SMA,0
0.205616318,31,wanita,menikah,17,Lainnya,Pascasarjana,1
0.182925455,28,pria,menikah,9,Karyawan Swasta,<= SMA,0
0.216097757,30,wanita,menikah,9,Wirausaha,<= SMA,0
0.264749068,28,pria,lainnya,7,Karyawan Swasta,Pascasarjana,0
0.22738902,26,wanita,menikah,8,Lainnya,Sarjana,0
0.19581379,39,wanita,menikah,10,Wirausaha,Lainnya,1
0.201247494,35,wanita,single,4,Karyawan Swasta,Sarjana,1
0.284642365,39,wanita,menikah,9,Wirausaha,Sarjana,1
0.247316762,28,pria,lainnya,7,Lainnya,Sarjana,1
0.210687313,28,wanita,menikah,12,Wirausaha,Sarjana,0
0.250120817,48,pria,single,5,Wirausaha,Sarjana,1
0.267581445,38,wanita,menikah,11,Wirausaha,<= SMA,1
0.24897639,33,pria,menikah,11,Karyawan Swasta,Sarjana,1
0.250443789,23,wanita,menikah,13,Lainnya,Sarjana,0
0.255980979,34,pria,menikah,6,PNS,Pascasarjana,0
0.179881279,38,pria,single,7,Wirausaha,<= SMA,1
0.252761593,30,pria,single,7,PNS,<= SMA,0
0.240423317,34,wanita,menikah,14,Karyawan Swasta,Sarjana,1
0.255027712,42,pria,menikah,14,PNS,Lainnya,1
0.226359543,37,pria,menikah,6,Lainnya,Sarjana,1
0.1803038,30,pria,lainnya,14,Karyawan Swasta,Lainnya,1
0.252940209,40,pria,lainnya,18,PNS,Sarjana,1
0.213495893,32,pria,single,5,Wirausaha,<= SMA,1
0.227720062,27,pria,single,6,Lainnya,Sarjana,1
0.214975546,31,wanita,single,14,Karyawan Swasta,<= SMA,1
0.241221629,32,wanita,menikah,1,Wirausaha,Pascasarjana,0
0.190133161,31,pria,menikah,4,Karyawan Swasta,Sarjana,1
0.228306439,32,pria,menikah,4,Wirausaha,Pascasarjana,0
0.247466221,35,wanita,menikah,7,Karyawan Swasta,Pascasarjana,1
0.251646791,26,pria,menikah,17,Lainnya,Pascasarjana,1
0.241930639,34,wanita,single,4,Wirausaha,Sarjana,1
0.233613184,27,wanita,menikah,8,Wirausaha,Sarjana,0
0.272452271,23,pria,lainnya,18,Karyawan Swasta,Sarjana,1
0.249789379,32,pria,lainnya,15,Lainnya,Lainnya,1
0.22991477,24,pria,single,10,Wirausaha,Sarjana,1
0.230282998,25,pria,menikah,10,PNS,<= SMA,0
0.261888039,30,wanita,menikah,9,Lainnya,Sarjana,0
0.3,37,pria,menikah,16,PNS,<= SMA,1
0.273834511,32,pria,menikah,10,PNS,Sarjana,0
0.287294962,36,wanita,menikah,8,Lainnya,Sarjana,1
0.203743038,43,pria,single,8,Wirausaha,Sarjana,1
0.226843117,30,pria,menikah,6,PNS,<= SMA,0
0.291934987,31,wanita,menikah,7,Lainnya,<= SMA,0
0.190285526,35,pria,menikah,21,Karyawan Swasta,Pascasarjana,1
0.254246755,32,wanita,single,4,Karyawan Swasta,Pascasarjana,1
0.251947844,47,wanita,menikah,13,Karyawan Swasta,Pascasarjana,1
0.247998249,41,wanita,lainnya,13,Karyawan Swasta,<= SMA,1
0.182477694,37,wanita,lainnya,10,Wirausaha,<= SMA,1
0.244688677,36,pria,menikah,3,Wirausaha,Sarjana,1
0.205980726,33,pria,menikah,9,Karyawan Swasta,Pascasarjana,1
0.222077416,25,pria,menikah,17,Karyawan Swasta,Sarjana,1
0.239425397,35,wanita,menikah,4,Karyawan Swasta,<= SMA,0
0.224111591,30,pria,menikah,15,Lainnya,Lainnya,0
0.295241929,28,wanita,menikah,17,Wirausaha,Sarjana,1
0.282994969,41,wanita,menikah,14,Karyawan Swasta,Sarjana,1
0.274060665,43,pria,single,28,PNS,<= SMA,1
0.217677645,35,wanita,single,7,Wirausaha,<= SMA,1
0.189157379,35,wanita,menikah,15,Karyawan Swasta,Lainnya,1
0.236013395,26,wanita,menikah,7,Wirausaha,Sarjana,0
0.263304934,50,wanita,menikah,6,PNS,Sarjana,0
0.232725248,36,pria,single,17,Wirausaha,<= SMA,1
0.24488855,29,pria,single,13,PNS,Sarjana,1
0.210932236,48,pria,menikah,5,Wirausaha,Sarjana,0
0.238369421,29,wanita,menikah,11,Wirausaha,Sarjana,1
0.26694006,32,wanita,lainnya,22,PNS,<= SMA,0
0.223632622,31,pria,menikah,26,PNS,<= SMA,0
0.192114494,37,wanita,menikah,20,PNS,Sarjana,1
0.258010621,35,wanita,menikah,32,Wirausaha,Lainnya,1
0.233287772,25,pria,single,18,Wirausaha,Sarjana,1
0.222668276,33,pria,menikah,18,Karyawan Swasta,Sarjana,1
0.196340842,37,wanita,single,9,Wirausaha,<= SMA,1
0.23069536,28,pria,single,19,Karyawan Swasta,Lainnya,1
0.22405525,23,pria,menikah,14,PNS,Sarjana,1
0.173997947,34,pria,single,19,PNS,Lainnya,1
0.257028649,33,wanita,menikah,13,Wirausaha,<= SMA,0
0.226678498,29,pria,menikah,19,Karyawan Swasta,Pascasarjana,1
0.262810574,23,pria,single,20,PNS,Sarjana,1
0.207420325,28,wanita,menikah,19,Karyawan Swasta,Sarjana,1
0.223699717,39,wanita,single,14,Wirausaha,Sarjana,1
0.216277618,28,pria,lainnya,20,PNS,Lainnya,1
0.216592702,35,pria,menikah,33,PNS,Sarjana,0
0.239157747,52,wanita,menikah,28,Wirausaha,Sarjana,0
0.291351049,32,wanita,menikah,29,PNS,Pascasarjana,0
0.236276855,34,pria,menikah,14,Lainnya,Pascasarjana,1
0.18851506,30,pria,lainnya,18,Lainnya,Lainnya,1
0.247433105,35,pria,single,29,Karyawan Swasta,Pascasarjana,1
0.208977343,37,wanita,menikah,24,Karyawan Swasta,Lainnya,1
0.261920375,28,pria,menikah,16,Karyawan Swasta,Sarjana,0
0.225952455,35,wanita,menikah,35,Karyawan Swasta,Sarjana,0
0.236016059,32,pria,menikah,12,Lainnya,Sarjana,1
0.271863362,28,pria,menikah,18,Lainnya,<= SMA,0
0.2781737,35,wanita,single,12,Karyawan Swasta,Sarjana,1
0.220670719,34,pria,menikah,19,Lainnya,<= SMA,0
0.240554043,33,pria,menikah,25,Wirausaha,Sarjana,1
0.218530165,28,pria,single,15,Wirausaha,<= SMA,1
0.209646386,27,pria,menikah,11,Lainnya,Pascasarjana,1
0.242523775,41,wanita,lainnya,13,Wirausaha,<= SMA,1
0.274311872,36,pria,single,20,Karyawan Swasta,<= SMA,1
0.225629045,36,pria,menikah,21,Karyawan Swasta,Lainnya,1
0.216040298,34,pria,menikah,17,Wirausaha,<= SMA,0
0.182918564,27,pria,menikah,26,Lainnya,Sarjana,1
0.196964698,29,pria,menikah,36,Lainnya,Sarjana,1
0.265664702,25,pria,single,23,Wirausaha,Sarjana,1
0.260924353,36,wanita,single,24,Lainnya,Sarjana,1
0.21362353,31,pria,single,17,PNS,Pascasarjana,1
0.23333678,39,pria,single,16,Lainnya,<= SMA,1
0.258967793,38,wanita,menikah,24,Lainnya,Pascasarjana,1
0.221365142,31,wanita,menikah,17,Wirausaha,Sarjana,1
0.22734219,42,wanita,single,20,Wirausaha,Lainnya,1
0.198714935,37,pria,single,20,Wirausaha,<= SMA,1
0.274993154,40,pria,menikah,22,Lainnya,Sarjana,1
0.228146176,40,wanita,menikah,17,Lainnya,Sarjana,1
0.244199911,25,pria,menikah,10,PNS,<= SMA,0
0.254318282,37,pria,lainnya,27,Lainnya,Sarjana,1
0.191660323,30,pria,menikah,25,Lainnya,<= SMA,0
0.252899744,27,pria,lainnya,19,Wirausaha,Lainnya,1
0.246047336,32,pria,menikah,17,Karyawan Swasta,Sarjana,1
0.216721972,28,pria,menikah,19,PNS,<= SMA,1
0.193373777,28,wanita,menikah,18,Karyawan Swasta,Sarjana,1
0.245636634,44,wanita,lainnya,32,PNS,Pascasarjana,1
0.294291944,30,pria,menikah,17,Lainnya,Pascasarjana,1
0.244445639,44,pria,single,14,Karyawan Swasta,<= SMA,1
0.233050894,32,pria,menikah,13,Wirausaha,<= SMA,0
0.204331232,37,pria,lainnya,23,PNS,Sarjana,1
0.279333701,27,wanita,menikah,17,Wirausaha,Sarjana,1
0.231484601,30,wanita,lainnya,18,PNS,Pascasarjana,1
0.180051537,39,wanita,menikah,23,Lainnya,Sarjana,1
0.223449773,45,wanita,menikah,25,Karyawan Swasta,Sarjana,0
0.218039057,41,wanita,lainnya,13,Wirausaha,Pascasarjana,1
0.244809478,31,pria,menikah,19,Karyawan Swasta,<= SMA,1
0.175328072,29,pria,menikah,25,Wirausaha,<= SMA,0
0.217371707,30,wanita,menikah,28,Wirausaha,Pascasarjana,0
0.261103332,41,pria,menikah,13,Wirausaha,Sarjana,1
0.196313574,29,pria,menikah,30,Wirausaha,Sarjana,0
0.189855234,30,pria,single,17,Lainnya,Lainnya,1
0.216447901,37,pria,menikah,19,Karyawan Swasta,Sarjana,1
0.232048218,30,pria,single,31,Karyawan Swasta,Sarjana,1
0.222039214,31,pria,menikah,23,Lainnya,<= SMA,1
0.19960162,46,wanita,menikah,20,Wirausaha,Pascasarjana,1
0.224814456,45,wanita,menikah,21,PNS,Sarjana,1
0.250568419,27,wanita,menikah,34,Lainnya,Pascasarjana,0
0.226727155,33,pria,menikah,29,PNS,Pascasarjana,0
0.208323149,34,wanita,menikah,15,Karyawan Swasta,Sarjana,1
0.272353834,38,pria,menikah,25,PNS,<= SMA,0
0.231905434,36,wanita,single,19,Karyawan Swasta,Sarjana,1
0.208606812,28,pria,menikah,15,Wirausaha,<= SMA,0
0.23114021,29,wanita,single,11,Karyawan Swasta,<= SMA,1
0.236841334,37,pria,single,26,Wirausaha,<= SMA,1
0.249245353,40,pria,menikah,21,Wirausaha,Sarjana,1
